id xcenter ycenter aperture_sum
781 1302.1257 412.83828 879.22302
782 923.0208 413.48315 21895.793
783 1041.7693 414.27177 2123.1538
784 1986.9905 413.99297 494.0106
785 1456.7381 415.46478 18448.818
786 107.95272 416.59073 617.81912
787 609.56151 415.89722 1538.5764
788 1696.9927 417.85581 8445.111
789 847.88362 419.28039 1788.9028
790 1129.5739 418.48819 664.70713
791 226.03135 419.7293 1717.2865
792 902.62396 419.96275 1140.0977
793 966.06705 421.25395 1018.5443
794 1902.9858 421.19655 541.74681
795 971.33314 421.74524 450.03565
796 1395.2929 421.97722 587.51633
797 1239.8618 424.47537 970.03591
798 1564.1576 424.22161 382.67728
799 538.87843 425.5374 353.98565
800 704.42262 427.44911 1768.0491
801 1395.9815 427.67635 834.05031
802 256.74688 428.40636 18157.429
803 421.58895 428.13691 896.59095
804 500.35367 428.05194 387.47646
805 1105.15 427.49713 637.82776
806 194.28269 429.0077 265.50152
807 424.93618 429.24331 1767.1614
808 514.90435 429.24564 27939.721
809 760.39565 429.4921 926.31878
810 1818.5589 430.05303 1420.6131
811 291.05063 431.26003 141.62766
812 1911.1894 430.86032 964.45618
813 821.8019 432.35551 163.46953
814 1352.327 432.16231 555.52306
815 317.8318 433.55148 369.80006
816 564.67858 434.27709 505.39131
817 1413.3116 433.25798 913.49919
818 1595.336 434.31155 204.71354
819 396.1561 435.75051 29142.44
820 515.55104 436.13914 3719.2051
821 558.19038 436.52807 441.89393
822 1314.9038 435.76707 788.05578
823 440.94558 437.15978 511.78803
824 1184.5057 437.19106 24947.257
825 1418.5809 438.03814 2474.3299
826 1363.1825 438.87646 586.1165
827 48.084675 440.59511 2358.4158
828 910.8875 440.25315 358.31362
829 97.281832 440.64777 706.36051
830 572.46401 440.62106 1244.5125
831 146.78107 441.7573 2266.3088
832 991.94132 442.19176 476.44706
833 473.49296 443.53856 1121.2033
834 966.61457 443.2308 542.14887
835 1083.232 443.61211 2065.5882
836 1110.097 444.64986 687.37414
837 1301.4701 443.94477 973.78344
838 1425.3351 443.85372 636.41234
839 1638.4629 443.47438 1830.2683
840 1671.0466 443.58164 1023.4503
841 57.463572 444.80199 489.91573
842 914.71059 445.09179 451.10716
843 1910.4301 445.8218 862.68188
844 332.77375 446.38857 250.21771
845 878.41538 445.96697 1608.4377
846 1097.1735 446.07068 646.79424
847 922.99656 446.67353 2094.5929
848 1010.6758 447.13782 395.54603
849 1385.2193 447.15546 71.860251
850 1590.9478 447.56211 825.93554
851 87.268575 447.97702 563.12162
852 902.15701 447.80288 3427.9913
853 482.24483 449.28903 277.77861
854 1916.4954 450.29553 65617.971
855 23.471885 450.92252 678.8521
856 419.80494 451.50328 17376.696
857 835.61946 452.12113 484.68043
858 1889.2943 452.27154 767.21345
859 575.89734 452.75428 377.20918
860 82.35312 453.65766 276.21067
861 428.62683 453.78612 327.3957
862 893.28025 453.75452 5483.9031
863 1117.1096 454.59231 529.88813
864 1796.7033 454.70451 111.77781
865 1226.4544 455.37813 328.98583
866 111.0172 456.20918 443.92281
867 201.54771 455.54123 1438.8118
868 1231.1075 456.10713 178.01451
869 1303.8756 456.00686 1169.3256
870 1527.7829 455.58553 138.3716
871 712.37111 457.00466 267.37308
872 1047.3877 456.96517 104.50342
873 107.06458 458.48437 864.63986
874 516.0018 457.73892 46249.675
875 866.45887 459.41916 4163.662
876 1570.2158 458.95379 435.76957
877 1866.1364 458.91414 616.93789
878 222.50002 460.17737 2722.8968
879 310.25264 460.28881 661.14594
880 690.95024 460.01678 423.4764
881 1589.3788 460.79423 4877.4587
882 127.96809 461.84686 154.65895
883 639.01321 462.53915 10989.335
884 805.45351 461.71453 2014.7488
885 1775.0958 461.66946 324.65452
886 1540.3504 462.61944 617.14952
887 1719.0423 462.96127 62.818551
888 142.57133 464.0308 3120.25
889 269.23648 463.87732 593.35116
890 961.83776 464.85855 1617.3102
891 647.66246 466.17138 444.6205
892 727.51731 466.11968 163.92779
893 842.8833 465.6455 3657.4195
894 935.57786 466.09001 553.04348
895 1856.206 465.79402 257.99767
896 976.12743 466.81487 695.81874
897 1696.1783 467.91166 333.99448
898 546.01542 469.29877 747.35493
899 1280.3447 469.02458 2355.5085
900 1579.9288 468.74713 2736.193
901 1507.5224 472.48277 773.17458
902 394.36286 473.08009 132.22782
903 1318.5454 473.29264 9029.367
904 2000.2148 472.96997 3887.3742
905 1059.6313 474.1391 1059.1213
906 1863.213 474.24406 417.80945
907 982.25652 476.77605 319.32911
908 1580.3566 476.72385 1924.8945
909 214.80503 477.8007 668.00539
910 956.57417 477.73415 650.53687
911 998.57438 477.57287 5336.0857
912 1270.2196 477.77274 1731.2769
913 1248.0982 479.12491 501.74515
914 153.31516 480.60004 132.39679
915 666.93827 480.37363 233.53025
916 1734.5321 480.48808 685.40414
917 2044.0366 480.59723 -1400.6834
918 1013.0335 481.68355 1920.5397
919 1505.9447 482.26211 789.76435
920 1927.1521 482.37823 262.58869
921 119.98097 483.49922 19344.952
922 391.78297 482.79428 989.2764
923 1540.8839 483.13395 715.73577
924 539.25005 485.11953 6598.0751
925 872.75244 484.96876 736.29809
926 1019.1869 484.54855 8969.9111
927 499.85926 485.51535 216.07228
928 1240.2552 486.08004 224.66195
929 1324.9166 487.42184 906.26757
930 200.46467 488.97346 4226.8268
931 954.354 489.17594 2123.1264
932 1461.718 489.47037 656.3109
933 824.85851 491.08164 1305.5012
934 1329.8733 490.88699 1481.4787
935 1621.1765 490.80779 20.050685
936 1908.4342 490.6892 1177.1367
937 2016.2239 490.71509 3115.1717
938 349.18767 492.11292 1163.6316
939 1600.6296 492.37641 267.18057
940 1571.7892 494.35287 1968.7225
941 1062.027 494.97293 454.44173
942 1369.7802 494.48819 837.70046
943 1431.3486 496.05859 3251.4705
944 1829.206 497.48695 541.02655
945 462.69653 497.71681 3270.8282
946 916.54434 498.42557 547.2637
947 1271.5412 497.58719 244.32832
948 1387.8966 497.98437 391.04854
949 935.13259 498.94026 25701.23
950 1418.7446 498.77886 604.07478
951 1104.9836 500.32637 1575.0938
952 1889.2544 499.68756 4534.3054
953 333.26247 501.15879 2064.3438
954 435.22308 500.72739 2698.2333
955 840.3683 501.04385 1806452.8
956 451.69164 502.33457 679.00173
957 1828.7869 501.64074 841.5424
958 131.73213 503.18495 268.29063
959 428.70421 502.87047 772.53902
960 1034.4852 502.75935 860.5189
961 1282.8766 503.39039 460.96702
962 1518.8842 503.42976 710.56643
963 1227.4387 504.04171 1640.6343
964 1381.5199 504.09456 2779.9912
965 1630.3186 503.57381 407.66753
966 1666.273 504.18885 3149.6629
967 1253.5215 505.08044 390.02891
968 301.75954 506.43057 3431.4497
969 669.59064 505.47758 437.25071
970 1840.3677 505.87707 174.53976
971 496.32955 508.04832 2111.5216
972 578.63462 508.35358 2669.1546
973 790.75543 507.52892 1825.9961
974 1001.8479 507.89519 622.60161
975 464.20759 509.08779 352.43263
976 1675.1528 509.33313 259.05726
977 2024.3541 509.02225 524.65783
978 50.542332 509.85706 3086.1345
979 127.9734 509.88274 551.07783
980 346.83488 510.18778 13755.695
981 602.71315 509.68589 1944.8422
982 960.83732 510.10532 1476.8192
983 1154.0936 509.59756 1964.6537
984 1483.8761 509.88121 1443.7479
985 218.07304 511.10843 16955.947
986 614.29935 511.20473 455.88551
987 975.1918 510.97987 10085.098
988 1337.8538 510.62023 1720.7967
989 404.71863 512.217 121.03069
990 998.89845 514.10795 5925.5542
991 1213.7717 513.72617 659.45157
992 1785.2382 513.67109 783.45377
993 41.629336 515.11618 333.57609
994 89.60445 514.48855 830.78853
995 690.61647 515.08781 1091.656
996 753.4876 514.98495 24819.268
997 1738.0672 515.0567 83.751881
998 440.76647 515.6717 234.88351
999 829.02714 516.47344 1041.5152
1000 923.63954 516.25459 352.94209
1001 1858.6229 516.08566 480.74216
1002 1982.4386 515.85921 5188.6197
1003 724.31902 517.41381 7965.9835
1004 1446.3289 517.33198 340.16895
1005 892.45354 517.58417 462.20487
1006 696.62352 519.47298 221.55527
1007 1389.1754 519.23126 2031.214
1008 501.20343 520.89217 302.90958
1009 87.893308 521.42344 2430.7018
1010 1960.8056 521.3428 233.55353
1011 839.51411 521.9475 901.69639
1012 1138.7789 522.5946 265.65545
1013 2041.3674 521.70396 -1390.614
1014 128.23666 522.5713 1697.5661
1015 331.88337 523.04986 569.99762
1016 1130.5768 523.46409 751.70166
1017 1218.4615 523.60356 486.96424
1018 411.03617 523.71258 4898.112
1019 608.85427 523.96369 1882.5714
1020 640.42001 524.33855 1457.2473
1021 831.34274 524.46672 13300.666
1022 954.30947 523.77572 178.75626
1023 1081.9375 524.50647 457.49153
1024 593.00842 526.13878 550.20126
1025 648.08889 525.51579 52982.068
1026 1057.9363 526.73559 1342.4297
1027 870.53805 528.10991 8747.222
1028 1485.0905 527.95071 202733.23
1029 417.13203 530.57296 329.61426
1030 875.94502 530.21524 1287.66
1031 1432.4153 529.63348 1658.8869
1032 1840.1025 530.30121 445.04614
1033 1858.554 529.96835 1342.8641
1034 69.484799 532.29498 7091.1545
1035 849.4557 532.45704 2230.0026
1036 1227.8356 532.35065 1661.7606
1037 1231.5338 531.90598 1073.8265
1038 1584.6314 532.19547 454.00934
1039 1621.2935 532.31694 6765.7545
1040 1699.04 531.91707 27234.09
1041 397.13962 533.07664 74746.967
1042 516.47474 533.29294 392.52543
1043 626.48359 535.18087 3033.9869
1044 635.16879 535.58141 1141.2233
1045 1915.8619 535.71401 9580.1762
1046 1144.1127 536.59298 1166.1878
1047 532.63662 538.50866 2087.5408
1048 1513.9924 538.10561 218.59859
1049 852.79933 538.3953 483.94231
1050 1060.0163 539.13492 20.777965
1051 1249.0497 538.98084 425.97344
1052 698.85192 540.41914 945.45148
1053 785.35248 540.19195 38145.301
1054 1825.6049 539.85368 1276.3018
1055 316.72353 541.2051 314.83684
1056 329.45209 540.82567 357.62568
1057 414.97555 541.21201 790.83313
1058 935.8389 540.76866 913.25121
1059 959.48936 540.5479 1507.1819
1060 1197.1884 540.68319 386.85454
1061 1383.582 540.99723 1450.5833
1062 1670.0576 541.15027 2320.3465
1063 610.71611 541.53508 505.57723
1064 945.76595 541.59029 382.39205
1065 1102.3329 542.7237 366.01555
1066 1330.2252 542.33706 1438.3677
1067 1410.6468 543.04215 270.63944
1068 226.5392 544.10168 805.32966
1069 1200.9614 543.74668 361.27564
1070 1595.5242 544.23643 141.18801
1071 183.11944 544.90594 784.41546
1072 1391.7834 545.16166 1885.7286
1073 823.37931 546.10423 583.52744
1074 1560.2325 546.06728 884.78896
1075 613.72155 547.04056 970.92439
1076 981.39109 547.18172 386.40682
1077 584.63578 548.18656 531.44664
1078 928.97064 548.21628 341.10901
1079 1117.9795 547.94232 400.99062
1080 1215.555 547.9874 185.93135
1081 1461.5189 547.73298 695.77548
1082 646.07176 548.71134 600.4553
1083 998.11196 549.21945 405.36737
1084 1705.3593 549.07788 406.64856
1085 702.75129 550.10217 597.20519
1086 1145.6654 549.40876 504.30405
1087 1250.9272 550.11974 769.44609
1088 1595.9147 550.3548 687.66288
1089 2007.2452 549.43455 678.61157
1090 481.862 551.43815 3765.3619
1091 679.22112 550.60503 358.9861
1092 1107.9502 552.51916 662.39647
1093 1984.7513 552.27087 1001.1989
1094 1028.9172 553.1343 1275.5932
1095 1956.442 553.51598 63785.059
1096 957.13868 554.01622 507.92694
1097 1135.4 553.6294 439.92465
1098 1172.2695 554.10249 274.40257
1099 404.89679 555.30286 27434.525
1100 640.69693 555.07548 197.48954
1101 698.58951 556.38079 362.31052
1102 1772.8002 555.5297 740.874
1103 337.29088 557.03726 185.21068
1104 358.83831 556.859 298.35456
1105 1013.5744 557.39444 1530.8663
1106 1048.2808 557.17755 627.28443
1107 721.56786 558.22925 4042.5361
1108 1382.1366 558.53758 802.9787
1109 873.83943 558.87471 536.04873
1110 982.91257 558.4231 552.32422
1111 369.89706 560.78185 461.5799
1112 1225.3815 560.78339 380.20299
1113 895.52548 562.73869 829.02568
1114 944.37957 561.79661 549.06451
1115 1198.2647 562.13572 3963.8829
1116 305.08854 563.36893 3927.6075
1117 347.07504 562.61587 2192.3584
1118 449.48577 563.2032 4540.0754
1119 674.47932 562.93131 487.50745
1120 1622.8902 563.37312 438.49399
1121 588.81873 564.03673 632.60248
1122 848.82725 564.62691 829.49198
1123 964.30273 565.39093 1011.8756
1124 1292.4357 565.44052 1915.1174
1125 249.91841 566.15837 3311.2927
1126 405.24769 566.34094 1068.3193
1127 810.99453 565.87519 327.59856
1128 929.0715 567.19538 2089.5215
1129 1419.7258 566.96377 241.35056
1130 1509.2251 566.81238 3763.093
1131 843.39887 567.93399 463.42701
1132 1052.1951 568.3704 1968.1775
1133 1111.0455 567.41255 319.01298
1134 1246.9862 567.25326 435.56698
1135 1274.6426 567.9576 494.22802
1136 1360.8641 568.32817 1626.6318
1137 536.80249 569.0091 12336.532
1138 161.29171 570.18116 200.80867
1139 1091.8353 570.15364 1858.8695
1140 1683.8494 569.55881 453.1718
1141 698.74786 571.22679 1352.7301
1142 1225.3563 571.6855 1063.676
1143 1476.1988 572.07905 1226.1272
1144 767.98936 573.00755 603.16247
1145 1220.1328 573.94885 468.20297
1146 1258.6915 573.0258 13335.923
1147 1300.4987 573.58117 429.92533
1148 1345.1388 572.75346 573.25434
1149 1771.6425 573.51096 705.69679
1150 1883.4846 572.76402 92.956176
1151 49.911666 574.42346 574.63232
1152 819.36959 573.80735 1825.6082
1153 913.51166 573.82281 437.03092
1154 259.21228 575.06951 972.69433
1155 519.49725 575.04644 22495.327
1156 728.89839 576.49761 16696.473
1157 857.56302 575.74639 733.59936
1158 931.48541 575.93359 1386.1477
1159 1070.2912 575.93521 950.74419
1160 1352.7238 576.20067 340.74176
1161 1389.6692 578.0956 843.40479
1162 1474.815 577.75799 9657.2917
1163 1557.4747 578.02921 631.45896
1164 877.1181 579.19414 426.64418
1165 1036.2467 578.94603 460.05539
1166 1260.2982 578.54722 46543.65
1167 1606.1771 579.14052 1660.4044
1168 666.40049 580.12155 1555.069
1169 1003.1389 580.27514 445.79935
1170 1302.4128 580.35217 1837.7111
1171 194.83531 581.46958 172.56145
1172 875.11211 581.61401 494.46793
1173 1413.5404 581.61502 1633.4812
1174 1664.9345 581.74771 17955.237
1175 172.41675 582.85619 765.1507
1176 1687.8792 582.9777 586.0491
1177 1920.9057 582.71075 491.55375
1178 286.61262 584.66717 658.56885
1179 1595.676 584.22586 20.339741
1180 1894.8835 583.943 11826.09
1181 1881.6641 585.49047 11353.985
1182 1035.1856 585.7572 1722.0596
1183 1049.5814 586.41129 816.69139
1184 1066.1924 585.67936 838.98288
1185 1086.483 586.05447 1623.9655
1186 1775.882 587.1241 852.86483
1187 863.62143 588.24281 1240.3569
1188 1924.8958 588.17452 868.61654
1189 327.02908 589.26946 1502.4531
1190 358.61482 588.58395 658.68528
1191 736.66117 588.68309 507.06507
1192 835.33933 588.68276 1274.9284
1193 776.97828 590.32655 1135.1007
1194 1619.6608 590.38536 8229.6975
1195 853.55281 591.04038 1762.5924
1196 1104.1939 591.45921 1757.9673
1197 347.89482 592.75964 134.08558
1198 1028.2611 592.91309 634.85497
1199 1073.3412 592.76967 366.19105
1200 1527.411 592.98578 231.99707
1201 1376.9641 594.00907 7727.4028
1202 1940.7906 594.64674 421.91888
1203 945.36392 595.54478 1833.8891
1204 1742.2171 594.71493 776.71826
1205 1524.9449 595.57306 261.60732
1206 1888.8962 595.69411 997.32599
1207 370.08618 596.71853 3711.2693
1208 748.48526 597.28681 1720.5879
1209 873.50476 597.12226 6647.0223
1210 996.3348 597.25421 1741.6587
1211 1389.6792 597.20923 2474.4999
1212 1861.7111 596.8991 374.93205
1213 840.12691 597.67797 964.97618
1214 1005.2484 598.43757 1659.0467
1215 1052.45 597.8911 201.19061
1216 1511.5015 598.10996 437.8757
1217 483.52798 599.19125 537.55408
1218 776.12596 598.77501 686.73435
1219 1439.8686 598.84635 3717.9864
1220 1068.5685 600.71673 2187.6341
1221 1351.9225 600.70674 201.96437
1222 1548.398 601.25656 1253.3741
1223 1394.9664 601.63001 16860.36
1224 365.98278 603.03597 1048.7552
1225 510.58447 603.17272 665.39174
1226 1414.5766 603.22475 181.06333
1227 706.0651 604.29986 396.617
1228 833.06837 604.04963 413.24269
1229 905.12854 603.68602 414.33547
1230 990.6682 604.45552 499.56188
1231 1408.3193 603.70966 251.3488
1232 2000.1061 604.08611 749.13257
1233 45.18487 605.35075 678.34641
1234 628.68363 605.1779 1801.2023
1235 745.68731 605.5422 1317.8808
1236 1718.2214 605.37705 1696.6752
1237 23.503138 605.89193 616.55276
1238 232.14247 606.58445 961.56863
1239 1480.312 607.39201 271.39608
1240 1907.2291 608.11464 12817.89
1241 545.84637 608.43093 521.39514
1242 639.07229 609.55107 1756.6572
1243 1338.4146 609.0744 2252.9449
1244 1512.0494 608.85789 73365.326
1245 1975.9942 608.46295 277.48952
1246 1358.2816 609.84447 413.4327
1247 1606.8522 609.82971 1300.3577
1248 907.4435 610.78582 7301.4866
1249 1044.2759 611.12351 393.8249
1250 400.03025 611.8285 835.87978
1251 1129.996 612.28911 3048.0779
1252 1389.5204 611.66955 1853.6667
1253 1450.4729 612.24508 5628.7136
1254 370.4258 613.17058 128.37738
1255 815.83059 612.56363 4056.8965
1256 1052.2815 613.89263 2374.7512
1257 1370.0451 613.9258 794.76216
1258 1570.058 613.49219 48223.162
1259 1177.3437 615.32395 391.02711
1260 1322.9731 614.76818 993.52147
1261 231.54482 615.71986 3863.4073
1262 790.18269 616.11339 683.29917
1263 867.40993 615.91837 1927.101
1264 892.17723 616.27811 3922.9257
1265 2027.4891 615.71492 550.1043
1266 1535.095 617.45078 809.87496
1267 1938.7086 617.96271 961.09847
1268 591.81709 618.69569 329.05936
1269 1966.2319 618.63417 3180.9839
1270 709.9113 621.26177 909.40162
1271 1102.2741 620.72892 249.06723
1272 1512.1332 620.54454 3945.3734
1273 520.64689 621.84863 17870.773
1274 825.07687 622.55709 162.17249
1275 838.25571 622.32994 587.08904
1276 1382.9841 622.27613 443.9041
1277 1471.3364 621.93258 2392.3311
1278 297.38432 622.91096 5364.8116
1279 866.31018 623.17341 326.45401
1280 1040.0382 623.67731 296.22347
1281 1072.4191 622.93219 595.70895
1282 1379.108 623.95882 898.3799
1283 1936.0504 623.12819 616.28825
1284 332.85802 624.59876 11409.511
1285 990.59722 625.17054 734.54657
1286 1390.5685 625.63941 1773.5775
1287 710.29478 626.30852 8807.2724
1288 607.54901 627.35977 354.86626
1289 887.33492 626.6905 2509.6823
1290 1019.7477 627.27978 2106.1917
1291 1099.9699 627.15344 1945.62
1292 1508.4509 627.01225 2097.1732
1293 242.69816 628.18936 2529.6271
1294 612.87782 628.03789 2557.5163
1295 752.47881 627.67845 1804.4494
1296 1160.0533 628.5912 1666.4701
1297 864.4729 628.68111 1149.6627
1298 1247.4986 628.53593 263.99113
1299 1350.0971 628.68675 607.43547
1300 1705.4093 628.7218 1286.6654
1301 186.78476 629.77757 2180.3565
1302 247.72558 629.97163 474.94626
1303 484.841 629.62003 324.01354
1304 869.30121 630.1829 946.65183
1305 1212.4072 629.642 1337.5275
1306 1306.3165 629.77833 509.18812
1307 1389.0115 629.22009 874.5831
1308 1981.0104 629.65672 32958.452
1309 153.47232 631.52515 713.8908
1310 506.70735 631.26254 1250.9937
1311 829.84298 630.87658 30277.834
1312 1410.6556 630.93745 405.9632
1313 1416.0354 630.93677 3651.3619
1314 210.11581 631.72226 681.18804
1315 683.99911 631.78809 647.14787
1316 956.91032 632.09623 1893.4423
1317 1238.2183 632.03666 648.33924
1318 1524.3731 631.56197 1158.2038
1319 1793.2679 631.93969 663.25616
1320 1876.1801 631.50025 4662.3122
1321 2044.013 631.67754 -1417.6837
1322 548.46843 633.50013 1921.669
1323 63.080103 634.97481 2452.2809
1324 274.05248 635.03877 2575.5724
1325 795.25466 634.98742 1242.1774
1326 1138.2528 634.5266 416.72526
1327 1669.606 635.38564 1502.317
1328 261.57779 636.03678 530.56472
1329 624.39995 636.02488 1670.44
